Date,Country,Confirmed,Deaths,Recovered
2020-04-11,Sri Lanka,3310,78,2054
2020-04-12,India,5036,397,2223
2020-04-21,India,4431,275,709
2020-04-06,Pakistan,1428,118,805
2020-04-24,Bangladesh,3701,23,1952
2020-04-01,Nepal,1175,61,988
2020-04-09,Bangladesh,3020,37,1951
2020-04-10,India,3190,294,1375
2020-04-23,Sri Lanka,1026,65,229
2020-04-03,Bangladesh,4093,10,1706
2020-04-26,Bangladesh,3994,214,880
2020-04-07,India,1370,45,536
2020-04-10,Bangladesh,3639,15,1840
2020-04-20,Nepal,6702,209,1812
2020-04-30,Pakistan,8835,227,8121
2020-04-14,Pakistan,6471,541,3718
2020-04-19,Sri Lanka,3341,207,556
2020-04-15,Nepal,9368,151,2888
2020-04-04,India,1145,59,1030
2020-04-08,Nepal,1986,38,937
2020-04-19,India,4262,210,2557
2020-04-15,Bangladesh,8656,61,3622
2020-04-15,Bangladesh,9475,565,2168
2020-04-15,Nepal,6204,230,2124
2020-04-13,Bangladesh,5479,273,4309
2020-04-14,Bangladesh,9538,279,3253
2020-04-18,Pakistan,9256,526,3931
2020-04-02,India,5184,459,2020
2020-04-25,Sri Lanka,9522,401,4549
2020-04-10,Pakistan,8356,515,1349
2020-04-20,Pakistan,1734,168,1023
2020-04-25,Pakistan,2913,173,2472
2020-04-25,Bangladesh,7684,209,2429
2020-04-05,Pakistan,2494,156,1386
2020-04-24,India,5926,175,391
2020-04-26,Nepal,8054,685,6320
2020-04-07,Nepal,5248,287,3304
2020-04-30,Sri Lanka,4487,370,1488
2020-04-19,Sri Lanka,4830,176,3539
2020-04-14,Sri Lanka,5845,40,3118
2020-04-25,Pakistan,1556,141,315
2020-04-02,Bangladesh,3921,290,535
2020-04-03,Sri Lanka,3610,340,2244
2020-04-25,Bangladesh,3540,350,1099
2020-04-27,Nepal,2757,98,2092
2020-04-11,Nepal,4913,462,1115
2020-04-22,Pakistan,4134,116,1645
2020-04-24,Pakistan,3789,177,1657
2020-04-02,Pakistan,3098,259,1699
2020-04-22,India,9439,703,5566
2020-04-20,Nepal,9827,207,6363
2020-04-05,Bangladesh,7122,138,2902
2020-04-08,India,4078,288,504
2020-04-28,Sri Lanka,2616,126,941
2020-04-05,Bangladesh,1428,107,455
2020-04-27,Nepal,3507,306,1947
2020-04-24,Sri Lanka,1208,99,176
2020-04-24,India,5276,321,2728
2020-04-19,Nepal,4451,46,4344
2020-04-24,Nepal,3280,280,2255
2020-04-08,Sri Lanka,9630,950,2930
2020-04-13,Bangladesh,8442,549,3201
2020-04-14,Nepal,5910,161,5415
2020-04-24,Pakistan,8221,501,6997
2020-04-10,Pakistan,5368,349,4931
2020-04-07,Sri Lanka,3434,330,547
2020-04-26,Bangladesh,7820,118,5327
2020-04-14,India,1551,48,1331
2020-04-29,Bangladesh,8697,710,7913
2020-04-23,India,7999,728,1890
2020-04-08,India,2758,257,1792
2020-04-24,Nepal,8529,411,2655
2020-04-25,Bangladesh,2497,99,112
2020-04-21,Bangladesh,5689,556,3391
2020-04-23,Pakistan,5785,391,1513
2020-04-01,Nepal,7024,135,4171
2020-04-27,Pakistan,1293,12,1010
2020-04-12,Bangladesh,7037,672,5956
2020-04-03,Pakistan,6991,313,2239
2020-04-21,Nepal,3553,295,1609
2020-04-08,India,9887,640,5399
2020-04-25,Bangladesh,5675,280,1388
2020-04-07,Bangladesh,3169,229,821
2020-04-20,Pakistan,6645,440,1816
2020-04-09,Bangladesh,4633,20,3937
2020-04-29,Sri Lanka,4780,273,2915
2020-04-09,Bangladesh,4713,103,1355
2020-04-20,Nepal,8263,261,3709
2020-04-16,Pakistan,9744,746,8534
2020-04-27,Bangladesh,2931,167,984
2020-04-21,Sri Lanka,7344,443,6746
2020-04-11,Nepal,7213,450,6448
2020-04-03,Nepal,4217,395,3375
2020-04-12,Nepal,2617,209,1392
2020-04-17,India,4990,27,4430
2020-04-04,Nepal,3291,268,1345
2020-04-24,Bangladesh,3100,36,879
2020-04-09,Pakistan,2404,193,585
2020-04-06,Sri Lanka,3126,23,945
2020-04-01,India,3347,97,1322
2020-04-24,Bangladesh,5780,85,2481
2020-04-10,Sri Lanka,1931,28,424
2020-04-03,Bangladesh,8123,342,2667
2020-04-15,Sri Lanka,2167,10,1921
2020-04-16,Bangladesh,8751,666,2603
2020-04-12,Nepal,5577,492,1798
2020-04-06,India,2531,235,641
2020-04-24,Bangladesh,4837,477,2362
2020-04-19,Nepal,2761,183,641
2020-04-04,Bangladesh,2823,276,2010
2020-04-24,Pakistan,5194,374,1755
2020-04-24,Sri Lanka,2457,64,1542
2020-04-28,Pakistan,5962,429,560
2020-04-08,Pakistan,1391,99,506
2020-05-01,Pakistan,4776,211,3633
2020-04-14,India,9765,173,7001
2020-04-24,Nepal,7141,148,6484
2020-05-01,Sri Lanka,1674,35,1270
2020-05-01,Sri Lanka,5195,514,821
2020-04-24,India,5552,528,3041
2020-04-08,Sri Lanka,5485,198,5190
2020-04-05,Nepal,9374,115,144
2020-04-03,Sri Lanka,9539,833,163
2020-04-18,Bangladesh,6148,300,2234
2020-04-02,India,2223,196,1342
2020-04-26,Pakistan,4620,36,1217
2020-04-25,India,4186,204,675
2020-04-22,Nepal,9141,853,367
2020-05-01,India,8179,454,3294
2020-04-05,Nepal,2598,40,2481
2020-04-01,Nepal,3266,72,1430
2020-04-02,Pakistan,5800,152,1624
2020-04-30,India,6557,241,1336
2020-05-01,Nepal,8136,197,4645
2020-04-17,India,6770,653,634
2020-04-04,Pakistan,6100,315,1231
2020-04-11,Bangladesh,4028,233,1065
2020-04-18,Bangladesh,4434,51,1105
2020-04-23,Nepal,3658,20,3099
2020-04-12,Nepal,2589,251,1250
2020-04-22,Pakistan,6274,316,1468
2020-04-06,Bangladesh,6223,209,4304
2020-04-18,Sri Lanka,3176,63,711
2020-04-20,India,4271,221,1985
2020-04-12,Sri Lanka,8389,291,5640
2020-04-23,Pakistan,8990,310,7015
2020-04-09,India,8066,673,1426
2020-04-26,Bangladesh,1942,126,302
2020-04-10,Bangladesh,4110,133,1466
2020-04-04,India,1190,63,151
2020-04-02,Nepal,2564,255,1562
2020-04-23,Pakistan,2844,281,377
2020-04-28,Nepal,4122,177,145
2020-04-14,Pakistan,7909,688,5797
2020-04-13,Sri Lanka,6175,102,5070
2020-04-29,Bangladesh,9127,53,8541
2020-04-15,Pakistan,5125,222,957
2020-04-24,India,8934,554,7397
2020-04-27,India,7613,373,3583
2020-04-20,Bangladesh,4193,152,825
2020-04-11,Bangladesh,3526,275,2273
2020-04-02,Sri Lanka,1241,34,1168
2020-04-01,Sri Lanka,8902,384,5504
2020-04-05,India,7610,728,4611
2020-04-03,Sri Lanka,1816,33,739
2020-04-12,Sri Lanka,3588,343,2188
2020-04-11,Pakistan,1188,115,812
2020-04-23,Bangladesh,8892,619,711
2020-04-27,Nepal,5853,333,4379
2020-04-13,Sri Lanka,9824,301,2914
2020-04-07,Bangladesh,4502,279,1391
2020-04-09,Bangladesh,2426,68,1155
2020-04-21,Nepal,1280,43,348
2020-04-16,India,7594,493,5641
2020-04-13,Sri Lanka,3360,212,1297
2020-04-16,Nepal,2991,58,1133
2020-04-14,India,4053,363,1853
2020-04-28,India,5356,511,1819
2020-05-01,India,5500,352,364
2020-04-30,Sri Lanka,1780,177,1324
2020-04-02,Nepal,4956,240,2638
2020-04-02,Pakistan,6717,90,1839
2020-04-23,Bangladesh,5290,66,3653
2020-04-24,Bangladesh,3235,19,2366
2020-04-08,Sri Lanka,9832,940,3047
2020-04-14,Pakistan,2170,37,2060
2020-04-27,India,7307,646,2180
2020-04-13,Nepal,2123,38,1087
2020-04-10,Bangladesh,6210,264,3693
2020-04-20,Sri Lanka,9529,48,813
2020-04-12,India,5179,267,3818
2020-04-10,Bangladesh,2576,130,1751
2020-04-28,Bangladesh,5183,45,1690
2020-04-12,Sri Lanka,9799,85,4187
2020-04-07,Bangladesh,9177,244,1121
2020-04-04,India,8034,272,1164
2020-04-21,Bangladesh,7782,588,3671
2020-04-20,Sri Lanka,6923,285,2777
2020-04-03,Bangladesh,2909,125,1766
2020-04-05,Bangladesh,9516,233,7314
2020-04-11,Nepal,6662,568,3013
2020-04-30,Pakistan,1374,135,145
2020-04-09,Sri Lanka,9143,316,697
2020-04-10,India,9031,750,6196
2020-04-07,Sri Lanka,2814,172,1276
2020-04-02,Bangladesh,2849,181,2137
2020-04-21,Bangladesh,5594,333,309
2020-04-19,Pakistan,8341,173,2773
2020-04-28,India,5206,455,2382
2020-04-02,India,4325,165,976
2020-04-18,Bangladesh,1330,43,1089
2020-04-10,Pakistan,3510,41,521
2020-04-10,India,9658,908,3355
2020-04-02,Pakistan,9198,199,7202
2020-04-04,Nepal,3076,122,2080
2020-04-24,Bangladesh,7494,438,1744
2020-04-16,Bangladesh,3399,221,147
2020-04-20,India,6897,684,1928
2020-05-01,Bangladesh,2301,71,894
2020-04-19,Pakistan,1809,162,1422
2020-05-01,Bangladesh,3100,227,1022
2020-04-13,India,9358,486,2846
2020-04-16,Sri Lanka,9296,330,7907
2020-04-22,Pakistan,6213,199,5412
2020-04-13,Bangladesh,3417,233,958
2020-04-12,Bangladesh,1724,51,474
2020-04-12,Sri Lanka,8294,350,5351
2020-04-16,Nepal,2384,21,1700
2020-04-02,India,2098,39,1112
2020-04-01,Nepal,9062,868,4333
2020-04-12,Nepal,4227,219,536
2020-04-23,Pakistan,9975,297,8410
2020-04-19,Bangladesh,4934,357,3760
2020-04-30,Bangladesh,9219,77,6435
2020-04-09,Sri Lanka,7451,521,5724
2020-04-03,Nepal,8837,859,2531
2020-04-22,India,8202,795,7295
2020-04-06,Pakistan,4010,352,1394
2020-04-02,India,9645,21,7020
2020-04-07,India,6980,88,1336
2020-04-09,Bangladesh,6443,607,1064
2020-04-11,India,6968,640,6119
2020-04-15,Bangladesh,3498,97,2662
2020-04-03,Bangladesh,4061,23,1706
2020-04-29,Bangladesh,8807,796,1206
2020-04-10,Bangladesh,6538,347,2662
2020-04-07,Nepal,1270,49,913
2020-04-14,Bangladesh,3497,345,540
2020-04-27,Pakistan,4165,144,3581
2020-04-10,Bangladesh,3101,178,859
2020-04-17,Pakistan,2882,115,2340
2020-04-14,Pakistan,1433,11,159
2020-04-25,Bangladesh,3939,311,2268
2020-04-18,Pakistan,3215,224,2790
2020-04-25,Bangladesh,8559,118,6402
2020-04-19,Pakistan,8437,36,4504
2020-04-10,Sri Lanka,8911,310,6094
2020-04-07,Sri Lanka,3752,337,2740
2020-04-27,Pakistan,2237,50,2159
2020-04-19,Nepal,2334,38,1953
2020-04-06,Nepal,5783,166,3516
2020-04-04,Nepal,7000,246,1966
2020-04-11,Nepal,4096,267,525
2020-04-22,Bangladesh,2249,169,2053
2020-04-12,India,1466,52,1287
2020-04-27,Sri Lanka,1992,169,488
2020-04-10,Sri Lanka,7591,678,5624
2020-04-09,India,6027,345,4243
2020-04-23,Nepal,4179,383,1550
2020-04-30,Nepal,6611,198,6066
2020-04-05,Sri Lanka,3652,143,2627
2020-04-15,Nepal,5415,130,4923
2020-04-08,Bangladesh,4792,397,3441
2020-04-22,Pakistan,5788,430,2756
2020-04-14,Pakistan,6961,45,4356
2020-04-12,Nepal,6229,531,4984
2020-04-20,Pakistan,2072,88,114
2020-04-22,Sri Lanka,4458,141,2922
2020-04-06,India,6270,510,2666
2020-04-05,Pakistan,6506,508,5863
2020-04-20,India,1093,51,197
2020-04-05,Pakistan,8289,115,6952
2020-04-04,Nepal,4515,148,849
2020-04-03,Nepal,2575,206,1313
2020-04-09,Pakistan,2400,153,1470
2020-04-24,Pakistan,2886,61,111
2020-04-09,Nepal,9826,745,7502
2020-04-15,Pakistan,8127,323,4600
2020-04-06,Sri Lanka,6932,494,6043
2020-04-13,Bangladesh,4154,414,2730
2020-04-23,Pakistan,5725,190,1694
2020-04-23,India,3157,13,765
2020-04-24,Sri Lanka,7443,521,5343
2020-04-01,Bangladesh,3022,119,2705
2020-04-04,Pakistan,4029,178,131
2020-04-04,Sri Lanka,7600,318,745
2020-04-14,Bangladesh,2107,114,1221
2020-04-12,India,6047,481,4111
2020-04-19,Sri Lanka,4013,186,898
2020-04-02,Bangladesh,5152,277,2098
2020-05-01,Sri Lanka,4815,321,1142
2020-04-07,Sri Lanka,4258,343,3094
2020-04-03,Bangladesh,2908,78,2666
2020-04-18,Bangladesh,9705,347,6225
2020-05-01,Sri Lanka,7090,285,6752
2020-04-06,Sri Lanka,1181,30,586
2020-04-06,Nepal,4770,277,356
2020-04-20,Sri Lanka,9781,736,2230
2020-04-07,Bangladesh,2100,167,322
2020-04-21,Sri Lanka,7929,479,4889
2020-04-03,India,3602,330,1152
2020-04-30,Sri Lanka,4431,86,3732
2020-04-30,India,1376,108,215
2020-04-25,Bangladesh,6836,501,3296
2020-04-01,India,3443,286,539
2020-04-25,India,4795,11,4320
2020-04-11,Sri Lanka,4227,43,2993
2020-04-13,India,8232,256,4551
2020-04-02,Pakistan,7113,73,2111
2020-04-12,Sri Lanka,6153,551,1901
2020-04-25,Bangladesh,7147,365,1850
2020-04-16,Nepal,9850,569,7420
2020-04-02,Sri Lanka,9756,484,4298
2020-04-13,Nepal,2265,40,563
2020-04-22,India,8628,438,1495
2020-04-17,India,2587,136,2211
2020-04-05,Sri Lanka,6160,333,2667
2020-04-24,Pakistan,8462,30,4720
2020-04-07,Nepal,1787,19,1746
2020-04-29,Bangladesh,7885,220,5824
2020-04-16,Bangladesh,1227,89,1116
2020-04-18,Sri Lanka,3117,277,1284
2020-04-15,Sri Lanka,1329,49,870
2020-04-16,Pakistan,5699,511,3101
2020-04-24,Nepal,8733,619,3160
2020-04-19,Sri Lanka,1311,129,437
2020-05-01,Nepal,4561,300,463
2020-04-03,Nepal,8835,383,4828
2020-04-02,Bangladesh,3698,259,1322
2020-04-26,Pakistan,7391,441,5966
2020-04-14,Nepal,4986,450,273
2020-04-10,Nepal,3786,228,693
2020-04-01,Pakistan,6369,118,5454
2020-04-22,Nepal,9161,533,4423
2020-04-17,Nepal,5958,13,3251
2020-04-03,Bangladesh,2835,84,955
2020-04-30,Pakistan,1275,115,750
2020-04-13,India,5369,466,936
2020-04-26,India,1030,69,757
2020-04-26,Pakistan,4401,403,2207
2020-04-01,Nepal,4534,318,2925
2020-04-18,Sri Lanka,7231,369,2044
2020-04-11,India,1039,49,345
2020-04-02,India,3903,229,1498
2020-04-26,Nepal,6330,139,4989
2020-04-30,Nepal,4499,342,3211
2020-04-23,Nepal,5712,19,3388
2020-04-14,Nepal,5588,287,1116
2020-04-01,Pakistan,9243,75,1396
2020-04-26,Nepal,9775,575,3947
2020-04-02,Pakistan,5564,18,1636
2020-04-03,Pakistan,7871,768,5314
2020-04-17,Pakistan,4242,209,3288
2020-04-30,India,8120,676,574
2020-04-12,Bangladesh,8596,612,3868
2020-04-21,Bangladesh,1636,103,1382
2020-04-06,Sri Lanka,7390,672,3713
2020-04-30,India,7790,542,2460
2020-04-24,India,1119,106,206
2020-04-06,Sri Lanka,5630,508,2237
2020-04-28,Sri Lanka,2098,118,770
2020-04-16,Pakistan,3465,258,2038
2020-04-24,Sri Lanka,7420,672,3392
2020-04-30,Bangladesh,5313,213,1942
2020-04-15,India,3994,100,895
2020-04-05,Bangladesh,8388,519,258
2020-04-27,Bangladesh,4881,362,2206
2020-04-27,Nepal,9454,237,5343
2020-04-10,Nepal,1364,20,759
2020-04-27,Nepal,4246,380,2810
2020-04-11,Bangladesh,9339,211,623
2020-04-10,Nepal,6108,110,3795
2020-04-21,Nepal,7026,672,2158
2020-04-10,Nepal,2014,167,1189
2020-04-01,India,5979,242,3253
2020-04-15,India,8319,669,5060
2020-04-11,Sri Lanka,6878,438,5083
2020-04-09,Bangladesh,2654,181,1146
2020-04-14,Pakistan,9466,351,2499
2020-04-02,Bangladesh,1604,82,1150
2020-04-08,Sri Lanka,6405,243,3080
2020-04-23,Nepal,8213,339,5696
2020-04-08,Sri Lanka,2942,285,2337
2020-04-14,Nepal,1908,95,1400
2020-04-14,Nepal,2473,155,651
2020-04-23,India,6276,613,4545
2020-04-22,Pakistan,5995,394,4398
2020-04-25,India,8386,525,7861
2020-04-21,Nepal,1280,104,255
2020-04-21,India,8488,10,2303
2020-04-13,Sri Lanka,6268,355,4295
2020-04-18,Bangladesh,6213,533,1134
2020-04-06,India,7116,423,3709
2020-04-19,Bangladesh,2105,85,1878
2020-04-13,Nepal,2063,152,1660
2020-04-06,Pakistan,8114,293,6696
2020-04-29,Nepal,9513,855,5679
2020-04-08,Pakistan,4867,369,2366
2020-04-07,Bangladesh,4745,181,3144
2020-04-15,Pakistan,3410,275,896
2020-04-25,Nepal,2885,57,719
2020-04-11,Nepal,6548,466,2202
2020-04-20,India,4023,252,452
2020-04-23,Bangladesh,4842,120,4469
2020-04-21,Nepal,5027,167,1454
2020-04-06,Pakistan,7955,299,5367
2020-04-19,Bangladesh,8958,19,8396
2020-04-28,Sri Lanka,4004,200,1481
2020-04-05,India,2286,92,2150
2020-04-01,Bangladesh,7584,133,3895
2020-04-16,Sri Lanka,2954,38,2903
2020-04-17,Pakistan,6287,280,5281
2020-04-11,India,9368,870,1512
2020-04-26,Bangladesh,9131,156,8368
2020-04-25,India,1105,46,951
2020-04-27,Sri Lanka,1922,68,1508
2020-04-25,Sri Lanka,3358,133,2121
2020-04-29,Pakistan,6549,115,4091
2020-04-11,Sri Lanka,8302,31,7520
2020-04-10,Sri Lanka,5779,251,492
2020-04-11,Pakistan,9266,874,3435
2020-04-16,India,2858,192,1152
2020-04-12,Bangladesh,4080,90,1347
2020-04-26,India,7100,268,1188
2020-04-26,Pakistan,9625,33,6302
2020-05-01,Nepal,8971,505,2732
2020-04-14,Sri Lanka,5699,370,409
2020-05-01,Pakistan,5264,43,1717
2020-04-22,Nepal,7658,613,5873
2020-04-03,Sri Lanka,7408,431,803
2020-04-05,India,9934,705,7955
2020-04-20,India,2924,219,2103
2020-04-12,Sri Lanka,4677,99,1705
2020-04-02,Bangladesh,3453,30,3305
2020-04-13,Pakistan,4839,381,934
2020-04-14,Pakistan,4622,133,4075
2020-04-15,Sri Lanka,7706,560,3416
2020-04-01,Pakistan,5588,506,4207
2020-04-30,India,1564,88,1160
2020-04-11,Pakistan,1013,88,203
2020-04-15,Bangladesh,1315,111,1099
2020-04-12,Pakistan,6766,40,5940
2020-04-04,India,7163,441,1849
2020-04-12,India,2099,164,415
2020-04-04,Nepal,4788,384,3361
2020-04-11,India,8261,539,4546
2020-04-07,Nepal,9460,670,4847
2020-04-30,Pakistan,8994,667,1972
2020-04-01,Nepal,3885,290,1079
2020-04-07,Bangladesh,7972,472,3746
2020-04-16,India,7520,644,3951
2020-04-07,Bangladesh,1179,32,589
2020-04-10,Pakistan,3692,272,1328
2020-04-05,India,7602,268,4200
2020-04-18,Bangladesh,2767,191,451
2020-04-24,Bangladesh,8184,631,5032
2020-04-20,India,6367,43,1920
2020-04-16,Sri Lanka,4951,185,4144
2020-04-22,Nepal,9363,310,3849
2020-04-01,Sri Lanka,3909,374,2266
2020-04-16,Sri Lanka,5782,367,4759
2020-04-05,Bangladesh,6701,210,6278
2020-04-03,Bangladesh,8472,297,692
2020-04-21,India,2900,150,936
2020-04-17,Sri Lanka,6454,260,5967
2020-04-22,India,2415,162,1180
2020-04-18,Pakistan,9822,661,1356
2020-04-20,Pakistan,2217,137,1995
2020-04-23,Bangladesh,6659,265,3643
2020-04-18,Bangladesh,8384,300,5963
2020-04-19,Pakistan,9401,478,6376
2020-04-07,India,4278,159,1588
2020-04-01,Nepal,3595,357,2385
2020-04-24,Sri Lanka,9354,873,3880
2020-04-16,Bangladesh,4154,12,1386
2020-04-12,Pakistan,9671,936,4519
2020-04-05,Pakistan,2301,149,434
2020-05-01,Nepal,2474,164,1459
2020-04-19,Pakistan,2634,103,2136
2020-04-06,Bangladesh,1475,37,735
2020-04-11,Nepal,3382,77,2139
2020-04-20,Bangladesh,8402,180,5437
2020-04-08,Nepal,6944,418,5120
2020-04-02,Pakistan,2192,73,1142
2020-04-04,Nepal,5443,486,1942
2020-04-25,India,8978,830,5797
2020-04-04,Pakistan,3676,254,649
2020-04-14,Bangladesh,1723,69,683
2020-04-24,Pakistan,4516,405,2768
2020-04-17,Pakistan,4084,41,3311
2020-04-20,Pakistan,6418,231,4828
2020-04-24,Bangladesh,7341,675,5296
2020-04-12,Bangladesh,9081,803,1911
2020-04-02,Sri Lanka,4414,227,2372
2020-04-15,Sri Lanka,1132,97,752
2020-04-29,Sri Lanka,3840,10,258
2020-04-06,Bangladesh,2217,115,112
2020-04-11,Sri Lanka,1114,55,419
2020-04-16,Nepal,9340,240,8463
2020-04-23,Sri Lanka,3068,79,814
2020-04-07,Sri Lanka,6581,67,5659
2020-04-10,Pakistan,3647,284,1394
2020-04-03,Bangladesh,6299,89,4288
2020-04-20,Bangladesh,7154,97,3281
2020-04-25,Sri Lanka,9741,420,6426
2020-04-20,India,8836,507,4707
2020-04-01,Sri Lanka,7408,237,2959
2020-04-09,Bangladesh,4875,236,1369
2020-04-21,India,8891,36,5881
2020-04-10,Pakistan,2510,80,1662
2020-04-28,Nepal,5741,437,3605
2020-04-28,Sri Lanka,6913,125,4419
2020-04-05,Sri Lanka,7300,135,1906
2020-04-27,Bangladesh,5386,404,2282
2020-04-17,Sri Lanka,5219,91,4067
2020-04-30,India,8206,647,7039
2020-04-05,Sri Lanka,7213,591,4351
2020-04-26,Pakistan,3838,10,2210
2020-04-06,Sri Lanka,3934,25,453
2020-04-13,Pakistan,7489,168,104
2020-04-11,Sri Lanka,8630,144,816
2020-04-18,Sri Lanka,6334,605,5291
2020-04-19,Bangladesh,5845,283,621
2020-04-26,India,5147,482,3471
2020-04-23,Pakistan,6536,174,4463
2020-04-15,Pakistan,7003,576,4751
2020-05-01,India,2320,121,2064
2020-04-22,Nepal,7146,411,4473
2020-04-06,Bangladesh,4670,134,2204
2020-04-19,Pakistan,8749,263,126
2020-04-28,Sri Lanka,1847,127,1407
2020-04-09,Sri Lanka,1022,52,254
2020-04-22,Pakistan,6023,137,3876
2020-04-02,Sri Lanka,7894,71,1447
2020-04-09,Pakistan,3150,43,165
2020-04-23,Pakistan,5213,493,1313
2020-04-27,India,1513,132,360
2020-04-20,Pakistan,2782,181,1359
2020-04-09,Bangladesh,1500,37,207
2020-04-28,Nepal,9975,744,5873
2020-04-11,Bangladesh,1206,71,667
2020-04-11,Pakistan,5934,180,4604
2020-04-01,Pakistan,7176,281,4948
2020-04-18,Pakistan,5269,259,4914
2020-04-14,Pakistan,5081,298,402
2020-04-23,Bangladesh,3378,80,2885
2020-04-01,Bangladesh,3714,195,1331
2020-04-05,Nepal,8310,551,105
2020-04-17,India,4258,227,1717
2020-04-22,Sri Lanka,3972,126,2733
2020-04-15,Pakistan,3051,168,678
2020-04-10,Pakistan,7564,413,4882
2020-04-02,Sri Lanka,9292,197,3880
2020-04-24,Pakistan,5366,403,1693
2020-04-22,Pakistan,4739,45,366
2020-04-25,Bangladesh,9405,681,6666
2020-04-12,Sri Lanka,3878,294,3113
2020-04-05,Bangladesh,9001,171,3691
2020-04-10,India,7593,692,354
2020-04-05,Pakistan,7374,677,1807
2020-04-14,Bangladesh,4841,338,2721
2020-04-16,India,6833,276,3486
2020-04-26,Pakistan,2780,90,1786
2020-04-26,Bangladesh,8069,254,4531
2020-04-18,Bangladesh,5462,448,3678
2020-04-06,Bangladesh,8469,192,3508
2020-04-24,Pakistan,3450,292,1120
2020-04-23,Nepal,2286,101,2172
2020-04-08,Bangladesh,9475,700,6261
2020-04-06,India,8826,39,1491
2020-04-03,Pakistan,5996,17,4172
2020-04-24,Nepal,6783,101,5519
2020-04-23,India,3915,290,3246
2020-04-10,Sri Lanka,6507,367,3583
2020-04-13,Bangladesh,2191,95,437
2020-04-28,Nepal,7820,477,1639
2020-04-07,India,3326,58,2282
2020-04-30,Bangladesh,9382,893,3539
2020-04-04,Nepal,5435,461,4665
2020-04-30,Sri Lanka,9110,307,6826
2020-04-25,India,7464,184,2191
2020-04-05,India,1426,55,182
2020-04-03,Bangladesh,4931,97,3368
2020-04-26,Bangladesh,2460,55,2362
2020-04-08,Nepal,1527,33,453
2020-04-16,India,4312,344,577
2020-04-22,Pakistan,8651,487,5281
2020-05-01,Pakistan,5321,391,683
2020-04-04,India,8761,119,2297
2020-04-11,Sri Lanka,8509,714,4798
2020-04-04,Pakistan,9539,126,2155
2020-04-10,India,7224,298,2233
2020-04-28,India,3579,208,1657
2020-05-01,Sri Lanka,2347,202,1610
2020-04-07,India,2222,175,664
2020-04-15,India,7168,111,3162
2020-05-01,Pakistan,6423,397,2373
2020-04-15,India,6009,572,3739
2020-04-24,Sri Lanka,3589,154,3347
2020-04-05,Nepal,2493,232,313
2020-04-16,Pakistan,6531,57,5980
2020-04-06,Nepal,9676,575,6393
2020-04-30,Bangladesh,8258,426,409
2020-04-09,Bangladesh,1301,47,1218
2020-04-16,Bangladesh,1611,125,1107
2020-04-15,Nepal,3292,181,1307
2020-04-22,Pakistan,2985,143,2384
2020-04-16,Nepal,3296,108,198
2020-04-05,Bangladesh,1458,73,1033
2020-04-05,Pakistan,6634,522,2652
2020-04-21,Sri Lanka,7543,377,6973
2020-04-22,Nepal,5454,225,5151
2020-04-11,Sri Lanka,1720,61,478
2020-04-19,India,6806,423,5904
2020-04-22,Bangladesh,9103,471,6093
2020-04-06,Sri Lanka,2611,82,242
2020-04-23,Pakistan,5559,554,1008
2020-04-11,Nepal,8209,407,2804
2020-04-05,India,5616,538,1800
2020-04-21,Sri Lanka,7345,692,6213
2020-04-29,Nepal,9060,827,3742
2020-04-26,Nepal,2496,119,2139
2020-04-06,Nepal,9649,813,5607
2020-04-27,India,1605,148,1129
2020-04-23,India,1695,98,1335
2020-04-27,India,8437,203,7549
2020-04-07,Bangladesh,4485,217,3193
2020-04-06,Sri Lanka,7441,410,6404
2020-04-10,Pakistan,7179,634,3822
2020-04-23,Pakistan,4416,429,547
2020-04-03,India,4201,352,860
2020-04-30,Pakistan,5880,323,3718
2020-04-23,Bangladesh,3230,259,1314
2020-04-12,Bangladesh,1470,28,451
2020-04-27,India,7488,166,6063
2020-04-24,Bangladesh,1228,64,291
2020-04-26,Sri Lanka,7903,561,7208
2020-04-20,Bangladesh,5936,401,1197
2020-05-01,India,9965,595,1266
2020-04-25,India,1670,58,970
2020-04-18,Bangladesh,9496,924,4222
2020-04-04,Sri Lanka,5187,105,539
2020-04-03,India,4782,119,102
2020-04-21,India,3155,151,2115
2020-04-22,Bangladesh,8156,793,1780
2020-04-25,Sri Lanka,8216,121,3845
2020-04-07,Nepal,9523,270,8487
2020-04-26,India,8478,710,7695
2020-04-30,Bangladesh,6595,432,5201
2020-04-05,Nepal,1893,155,538
2020-04-09,Nepal,1816,85,463
2020-04-05,Sri Lanka,8487,522,2183
2020-04-18,Pakistan,9665,434,1104
2020-04-24,Pakistan,1883,81,341
2020-04-06,Bangladesh,2426,178,1271
2020-04-28,Bangladesh,4643,113,1240
2020-04-25,Pakistan,3541,238,2598
2020-04-24,Sri Lanka,6991,394,692
2020-04-30,Nepal,1629,12,1410
2020-04-29,Sri Lanka,7046,155,3264
2020-04-24,Pakistan,2941,141,559
2020-04-18,Bangladesh,7489,673,1879
2020-04-25,Pakistan,8822,701,7862
2020-04-12,Bangladesh,3531,83,855
2020-04-21,Bangladesh,2797,144,1809
2020-04-04,India,2335,143,1402
2020-04-13,Pakistan,4594,348,3557
2020-04-03,India,3204,14,1360
2020-04-17,Pakistan,1161,89,173
2020-04-14,Bangladesh,8600,353,8010
2020-04-07,Pakistan,3924,56,2903
2020-04-01,Pakistan,8619,492,3624
2020-04-10,India,1816,82,1266
2020-04-29,India,7824,754,505
